playlist_name,track_pos,track_name,artist_name,album_name,track_id
Folk,0,Little Talks,Of Monsters and Men,My Head Is An Animal,2ihCaVdNZmnHZWt0fvAM7B
Folk,1,Back's Against the Wall,Judah & the Lion,Sweet Tennessee,3ypOWvcMixLZdPKYv4op9g
Folk,2,Our Love,Judah & the Lion,Sweet Tennessee,5ieX9f8koqqgEoW7Kg6GlD
Folk,3,Lost In My Mind,The Head and the Heart,The Head And The Heart,7jOXGeS0v0rdFssNy7Mxkn
Folk,4,Down In The Valley,The Head and the Heart,The Head And The Heart,5aVhFEvhPKibeOoCx7aNtG
The List,0,White Smoke,Manatee Commune,Brush,55F35ik2REktoIt3ME7OuG
The List,1,Cavalier - Dpat Remix,James Vincent McMorrow,Post Tropical,13jamHHDUfXwyZ66NY8sNo
The List,2,Mobius Streak,Hiatus Kaiyote,Tawk Tomahawk,08o9yCplgxLM11ymhvkbl8
The List,3,Breezeblocks (Alt-J Remix),Ryan Helsing,Visions,5oP4FZ5GPH42C3xLhrVypT
The List,4,Swim Team,Arms and Sleepers,Swim Team,1DNKdv55piDZvfYVNS4RxI
Dirt,0,Peng! 33,Iron & Wine,Around The Well,3wMOFsmcfIUIj0aqAs8c7P
Dirt,1,Mudfootball (For Moe Lerner),Jack Johnson,Brushfire Fairytales (Remastered),4e0TsKPTGF4Jz1sgG9Kd6z
Dirt,2,Ben's My Friend,Sun Kil Moon,Benji,6kXzroTvu7rGdvrPnQRh9X
Dirt,3,Southern Man - Remastered,Neil Young,After The Gold Rush,4Lz33Oi0UQ6SECXsT80Tx2
Dirt,4,Redemption Song,Bob Marley & The Wailers,Uprising,21dOjdraFZffs2lnQObaiZ
chilling,0,Jocelyn Flores,XXXTENTACION,17,7m9OqQk4RVRkw9JJdeAw96
chilling,1,Fuck Love (feat. Trippie Redd),XXXTENTACION,17,7AQim7LbvFVZJE3O8TYgf2
chilling,2,Young Dumb & Broke,Khalid,American Teen,5Z3GHaZ6ec9bsiI5BenrbY
chilling,3,No Option,Post Malone,Stoney,6M0IsaUX4GNyto4niSegfI
chilling,4,White Iverson,Post Malone,Stoney,6eT7xZZlB2mwyzJ2sUKG6w
Blake Shelton ,0,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton,Based on a True Story...,39FwE8edwuyiaa4PrGBkP7
Blake Shelton ,1,Sure Be Cool If You Did,Blake Shelton,Based on a True Story...,5yIiXdLRE85OBiQmCaUenq
Blake Shelton ,2,Do You Remember,Blake Shelton,Based on a True Story...,5VJRSXqHca3yAsCEISymlc
Blake Shelton ,3,Small Town Big Time,Blake Shelton,Based on a True Story...,1B5FYFidz18CrtMttAVMgw
Blake Shelton ,4,Country On The Radio,Blake Shelton,Based on a True Story...,1fmuowoQBIIthGEokf4I9l
mine,0,Heathens,Twenty One Pilots,Heathens,6i0V12jOa3mr6uu4WYhUBr
mine,1,You Don't Own Me,Grace,FMA,6KI1ZpZWYAJLvmVhCJz65G
mine,2,Classic,MKTO,MKTO,6FE2iI43OZnszFLuLtvvmg
mine,3,Irresistible,Fall Out Boy,Irresistible,3Y3gChJoEUTqrtuqJCIPQk
mine,4,Immortals,Fall Out Boy,American Beauty/American Psycho,6OZPl7bOm8EOshsVmWH5W8
christmas🎄,0,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,0bYg9bo50gSsH3LtXe2SQn
christmas🎄,1,Christmas (Baby Please Come Home),Mariah Carey,Merry Christmas,3PIDciSFdrQxSQSihim3hN
christmas🎄,2,It's Beginning To Look A Lot Like Christmas,Michael Bublé,Christmas,0lLdorYw7lVrJydTINhWdI
christmas🎄,3,All I Want For Christmas Is You,Michael Bublé,Christmas,0xPaZrF25ltzvz1a2Pm5DQ
christmas🎄,4,Have Yourself A Merry Little Christmas,Michael Bublé,Christmas,1DnSNqCQM3LUxqFuXt184Q
Good stuff,0,Mercy,Kanye West,Mercy,4qikXelSRKvoCqFcHLB2H2
Good stuff,1,Lean On (feat. MØ & DJ Snake),Major Lazer,Peace Is The Mission,4WjH9Bzt3kx7z8kl0awxh4
Good stuff,2,Nigga Who,The Beatangers,Who Gives A Fuck EP,01LIx0lWmJR5z7Dfj0Q98J
Good stuff,3,You & Me - Flume Remix,Disclosure,Settle (The Remixes),1snNAXmmPXCn0dkF9DaPWw
Good stuff,4,Man Of The Year,ScHoolboy Q,Oxymoron,5SsR3wtCOafDmZgvIdRhSm
eric,0,100 Grandkids,Mac Miller,GO:OD AM,4z0PnuB07fxtVZZRWsCfxb
eric,1,Really Got It,Jerreau,Never How You Plan,0pn8eHCvZsBAF9Y9wfv4rt
eric,2,Trophies,Young Money,Rise Of An Empire,6HfOzLLjsaXsehIFEsrxTk
eric,3,Dan Bilzerian,T-Pain,Dan Bilzerian,5QfQKhvdcxPgp68O0S39FV
eric,4,HUMBLE.,Kendrick Lamar,DAMN.,7KXjTSCq5nL1LoYtL7XAwS
new,0,Levels - Radio Edit,Avicii,True,5B03nSG8pLE48jh7kmasuL
new,1,GDFR (feat. Sage The Gemini & Lookas) - K Theory Remix,Flo Rida,GDFR (feat. Sage The Gemini & Lookas),15W8qc8Ok22EJGNwEKhiw9
new,2,"Work Hard, Play Hard",Wiz Khalifa,O.N.I.F.C.,1ms5tNNdPouTtcD2oVF9Oz
new,3,The Game & Skrillex: El Chapo,The Game,The Documentary 2.5,24b20V609aI0WJ8LyxR8qx
new,4,Big Rings,Drake,What A Time To Be Alive,7jslhIiELQkgW9IHeYNOWE
MAY 16,0,Say My Name (feat. Zyra) - Hermitude Remix,ODESZA,Say My Name Remixes,5tWMjGYFhWW38gIlyxgste
MAY 16,1,Gold,Kiiara,Gold,6WhzFzROw3aq3rPWjgYlxr
MAY 16,2,Running Out,Matoma,Running Out,2H8LPaY3NSjmOFMH2Rygnz
MAY 16,3,Sour Patch Kids,Bryce Vine,Lazy Fair,1Pyxh8ERS8aouSSOQVvVsz
MAY 16,4,This Is What You Came For,Calvin Harris,This Is What You Came For,0azC730Exh71aQlOt9Zj3y
darkside,0,A1,Darkside,Darkside,6te1QldCR1BWiNgwZADpu4
darkside,1,A2,Darkside,Darkside,3pBDYZx0otRou8JABMm2jm
darkside,2,A3,Darkside,Darkside,54lbocWWyiePPrcdHNe1jT
darkside,3,Golden Arrow,Darkside,Psychic,59jeuXkjTNTav7d3csUpb6
darkside,4,Sitra,Darkside,Psychic,53QS2nFTisHxItWceen6a5
Workout,0,Kilimanjaro,KSI,Keep Up,5ZT1oRyGphljlYQOyE7ELt
Workout,1,Hit the Quan - Original Version,iLoveMemphis,Hit the Quan,4OjuzM3rTWp3q60mEldNSF
Workout,2,Jordan Belfort,Wes Walker,Jordan Belfort,6qMXubogFdMrvVMJwqATzd
Workout,3,Vacation,Thomas Rhett,Tangled Up,4DdF1l0DzBQy8YL2UVhPrU
Workout,4,Keep Up,KSI,Keep Up,6XRgDL1GmrRgrNVSkADUPH
Friendsgiving,0,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,0bYg9bo50gSsH3LtXe2SQn
Friendsgiving,1,Sorry,Justin Bieber,Purpose,69bp2EbF7Q2rqc5N3ylezZ
Friendsgiving,2,What Do You Mean?,Justin Bieber,Purpose,3pzjHKrQSvXGHQ98dx18HI
Friendsgiving,3,Roses,The Chainsmokers,The Chainsmokers- Japan Special Edition,6O6M7pJLABmfBRoGZMu76Y
Friendsgiving,4,Ghost,Halsey,BADLANDS,5dcYoYFAXh0f0qI05AoufB
oldies,0,House Of The Rising Sun,The Animals,The Animals,7BY005dacJkbO6EPiOh2wb
oldies,1,Runaround Sue,Dion,Runaround Sue,1DndHckdH9m5rp6gYP086b
oldies,2,Yakety Yak - Remastered,The Coasters,There's A Riot Goin' On: The Coasters On Atco,3Lbxie6whOW4eMt4jtI32k
oldies,3,All Shook Up,Elvis Presley,Elvis' Golden Records,5ueyLj6e6oVaTY0KQ6yLaA
oldies,4,La Bamba,Ritchie Valens,Ritchie Valens,2aEeghgUcnu75tzcolFMfs
Chillin,0,Pristine,Mantaraybryn,Dark Shapes in the Water,52ug4BzkXF06EkVX8axf8y
Chillin,1,Two,The Antlers,Hospice,14Ogmyyyb77rupsRw318ay
Chillin,2,Open Season,High Highs,Open Season,26gqzV9hj9rMBTxanzyB8l
Chillin,3,Hey Momma',Kay Kay and His Weathered Underground,Kay Kay and His Weathered Underground,2f8SgIR9bKJX7FKRvJU7uO
Chillin,4,The General,Dispatch,Bang Bang,6n6EXIwLtNwe4u4CFzENYm
Bliss,0,Dog Days Are Over,Florence + The Machine,Lungs,1YLJVmuzeM2YSUkCCaTNUB
Bliss,1,Man On Fire,Edward Sharpe & The Magnetic Zeros,Here,6Kn5yzAyOw3jf4Y5a6d1Oq
Bliss,2,No Love Like Yours,Edward Sharpe & The Magnetic Zeros,PersonA,1R1yheuqbn1J0u5bFRHdHU
Bliss,3,Free Stuff,Edward Sharpe & The Magnetic Zeros,PersonA,33KWItJxV4liCVNqpVK5VJ
Bliss,4,Up From Below,Edward Sharpe & The Magnetic Zeros,Up from Below,5yDkwJfbUaswNHCFGlgwJO
oui,0,oui,Jeremih,Late Nights: The Album,0PJIbOdMs3bd5AT8liULMQ
oui,1,Starboy,The Weeknd,Starboy,5aAx2yezTd8zXrkmtKl66Z
oui,2,Party Monster,The Weeknd,Starboy,4F7A0DXBrmUAkp32uenhZt
oui,3,One Dance,Drake,Views,1xznGGDReH1oQq0xzbwXa3
oui,4,All The Above [feat. T-Pain] - Explicit Album Version,Maino,If Tomorrow Comes...,1z667LebVh3DtYNrVJEao0
Pregame ,0,Young Dumb & Broke,Khalid,American Teen,5Z3GHaZ6ec9bsiI5BenrbY
Pregame ,1,Feel It Still,Portugal. The Man,Woodstock,6QgjcU0zLnzq5OrUoSZ3OK
Pregame ,2,Fetish (feat. Gucci Mane),Selena Gomez,Fetish (feat. Gucci Mane),0XLOf9LhyazPX9Ld8jPiUq
Pregame ,3,Wild Thoughts,DJ Khaled,Grateful,1OAh8uOEOvTDqkKFsKksCi
Pregame ,4,Congratulations,Post Malone,Stoney,3a1lNhkSLSkpJE4MSHpDu9
Summer Festival Playlist,0,White Noise / Red Meat - Radio Edit,Dada Life,White Noise / Red Meat,5FCHT8kMQ916mqPsZjv38t
Summer Festival Playlist,1,Heavy Feet,Local Natives,Hummingbird,6XIWqXj7Tps4dAJ1wSO8Qe
Summer Festival Playlist,2,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,Out Of Our Heads,7fSGbZLhWlAiCC3HDPAULu
Summer Festival Playlist,3,C.R.E.A.M.,Wu-Tang Clan,Enter The Wu-Tang Clan - 36 Chambers (Deluxe Version),119c93MHjrDLJTApCVGpvx
Summer Festival Playlist,4,Bonfire,Knife Party,Rage Valley EP,0QIYINh2AwmOmdu8CRYvlw
Contemp ,0,Switch Lanes,Raww,Hard In The Paint,5A4Y1iJrOaXq3Vd063U78g
Contemp ,1,Get Low,50 Cent,Get Low,5JgRkjU3zuCVxgUWmLzNuS
Contemp ,2,Blasé (feat. Future & Rae Sremmurd),Ty Dolla $ign,Free TC,5suEtW2DUAfvroohjzgatb
Contemp ,3,Saved (feat. E-40),Ty Dolla $ign,Free TC,5UPNBWFU2TEf9kauIITfBs
Contemp ,4,Liquor,Chris Brown,Royalty (Deluxe Version),5u7o3wXWJI7AN1b9KIf3m8
big,0,Bitches N Marijuana,Chris Brown,Fan of A Fan The Album (Deluxe Version),3PiLfzEXHrvT1oJKR8PAJt
big,1,How Many Times,DJ Khaled,I Changed A Lot (Deluxe),6Dy6L7C0OJQnoz40AfaFZO
big,2,I Do It,Big Sean,Finally Famous,7KtvphOkomIs0EJ7LC7IFM
big,3,The Hills,The Weeknd,Beauty Behind The Madness,25khomWgBVamSdKw7hzm3l
big,4,New Flame,Chris Brown,X (Deluxe Version),3nw9J97nUugT84SIJdjhAV
Wedding ,0,Cigarette Daydreams,Cage The Elephant,Melophobia,2tznHmp70DxMyr2XhWLOW0
Wedding ,1,Hold Each Other,A Great Big World,When the Morning Comes,1qHiDbTJI7GB62W3BBFigx
Wedding ,2,I Want To Know What Love Is,Foreigner,Feels Like The First Time,6xjpJn267uV55Y2HRkF7ym
Wedding ,3,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,3S0OXQeoh0w6AY8WQVckRW
Wedding ,4,"Once Upon a Dream - From ""Maleficent"" / Pop Version",Lana Del Rey,"Once Upon a Dream (from ""Maleficent"")",6swBtLlqbXVbtVFeHZnI5X
ugh,0,In The End,Linkin Park,Hybrid Theory,60a0Rd6pjrkxjPbaKzXjfq
ugh,1,BURN IT DOWN,Linkin Park,LIVING THINGS,7oVEtyuv9NBmnytsCIsY5I
ugh,2,Breaking The Habit,Linkin Park,Meteora,6n8TMVyFKoUmDc4apxceRD
ugh,3,Numb,Linkin Park,Meteora,2nLtzopw4rPReszdYBJU6h
ugh,4,Everlong,Foo Fighters,The Colour And The Shape,5UWwZ5lm5PKu6eKsHAGxOk
17,0,Born In The U.S.A.,Bruce Springsteen,Born In The U.S.A.,310epXrlbXmfGcD1qSdgVV
17,1,Danger Zone,Kenny Loggins,The Essential Kenny Loggins,2RtnoUsvJg3wMgMeEhG6fr
17,2,Pour Some Sugar On Me (2012),Def Leppard,Pour Some Sugar On Me (2012),0LN0ASTtcGIbNTnjSHG6eO
17,3,"Scarface (Push It To The Limit) - From ""Scarface"" Soundtrack",Paul Engemann,Scarface,0aCDlbhpppfgsoRywHVgGW
17,4,Fortunate Son,Creedence Clearwater Revival,Willy And The Poor Boys,4BP3uh0hFLFRb5cjsgLqDh
running playlist,0,Blame,Calvin Harris,Motion,07nH4ifBxUB4lZcsf44Brn
running playlist,1,Feel Again,OneRepublic,Native,5COPw6K4B6PPpeUXIE2Ry5
running playlist,2,We Are Young (feat. Janelle Monáe) - feat. Janelle Monae,fun.,Some Nights,5rgy6ghBq1eRApCkeUdJXf
running playlist,3,All the Little Lights,Passenger,All The Little Lights,4jpwHDjemKbmNy0pyWDHpr
running playlist,4,Roar,Katy Perry,PRISM,3bDGwl0X3EjQmIyFD1uif5
cAR,0,There's Nothing Holdin' Me Back,Shawn Mendes,Illuminate,79cuOz3SPQTuFrp8WgftAu
cAR,1,Treat You Better,Shawn Mendes,Illuminate,4Hf7WnR761jpxPr5D46Bcd
cAR,2,Mercy,Shawn Mendes,Illuminate,4TZy1wLyHec06pwgFYDh1a
cAR,3,Stitches,Shawn Mendes,Handwritten,1WP1r7fuvRqZRnUaTi2I1Q
cAR,4,I Know What You Did Last Summer,Shawn Mendes,Handwritten,2GyA33q5rti5IxkMQemRDH
Worship,0,First,Lauren Daigle,How Can It Be,4ajsTrCAjWtUPLU6xCy4u4
Worship,1,How Can It Be,Lauren Daigle,How Can It Be,2JEcE2v4tOpKzVZFjpLR59
Worship,2,Trust In You,Lauren Daigle,How Can It Be,4908mwb34dqgcaxHeFjitw
Worship,3,My Revival,Lauren Daigle,How Can It Be,1QMthOxgaiD4LzEWCTxbak
Worship,4,Loyal,Lauren Daigle,How Can It Be,1N2555ODJdp11Uu1jyKEXT
numbers,0,679 (feat. Remy Boyz),Fetty Wap,679 (feat. Remy Boyz),5NQbUaeTEOGdD6hHcre0dZ
numbers,1,1985,Bowling For Soup,A Hangover You Don't Deserve,5oQcOu1omDykbIPSdSQQNJ
numbers,2,1234,Feist,The Reminder,2CzWeyC9zlDpIOZPUUKrBW
numbers,3,23,Mike WiLL Made-It,23,1XHjU0TGIgl5lMFKAF25Y3
numbers,4,"1, 2, 3, 4",Plain White T's,Big Bad World,5VWmMZCfJ4yVkJw9ZLFXej
Pool,0,Bad Things,Jace Everett,Jace Everett,4VIDVd87GQcBSbofvDp8Pj
Pool,1,Wrap Around,Keith Anderson,Three Chord Country and American Rock & Roll,0g24DD67mNjkVHuf33Fh0P
Pool,2,Rock My World (Little Country Girl),Brooks & Dunn,The Collection,5GJ0bVwqKmoGRyCZ9n5Azx
Pool,3,"Luckenbach, Texas (Back to the Basics of Love)",Waylon Jennings,Nashville Rebel,5pdKPY4O9CHuzDDp557j4N
Pool,4,Are You Sure Hank Done It This Way,Waylon Jennings,Nashville Rebel,4eH47ofIZbrbKwmLJSu5hb
My Youth,0,You Make My Dreams - Remastered,Daryl Hall & John Oates,Voices,4o6BgsqLIBViaGVbx5rbRk
My Youth,1,Maneater - Remastered,Daryl Hall & John Oates,H2O,4aKIs5t9TqP59btlCGPrgw
My Youth,2,Rich Girl,Daryl Hall & John Oates,Bigger Than Both Of Us,0qRR9d89hIS0MHRkQ0ejxX
My Youth,3,Sara Smile,Daryl Hall & John Oates,Daryl Hall & John Oates,1qjrYozGqc7upUgfN776lZ
My Youth,4,She's Gone,Daryl Hall & John Oates,Abandoned Luncheonette,5dFoWIiJ2814hRwMYDcFiU
white noise,0,White Noise (R3hab Remix),Ella Vos,White Noise (R3hab Remix),7dpnZJj7ITXcnmbmLIdEqs
white noise,1,Wheels Fall Off (feat. Scarlet Parke),The Good Husbands,Staycation,2Mev6asJLxx3drrxg0x1bm
white noise,2,Chained To The Rhythm,Katy Perry,Witness,6520aj0B4FSKGVuKNsOCOi
white noise,3,Don't Leave,Snakehips,Don't Leave,0Zx8khUcEfCFK2AEoIhC92
white noise,4,iSpy (feat. Lil Yachty),KYLE,iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL
SKRRT,0,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Cold Water (feat. Justin Bieber & MØ),6DNtNfH8hXkqOX1sjqmI7p
SKRRT,1,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Nine Track Mind,68EMU2RD1ECNeOeJ5qAXCV
SKRRT,2,Closer,The Chainsmokers,Closer,7BKLCZ1jbUBVqRi2FVlTVw
SKRRT,3,Don't Talk To Me ft. Lycia Faith,Lycia Faith,Don't Talk To Me - Single,0IBZ31nxGYdrBijqfGPrqF
SKRRT,4,Alarm,Anne-Marie,Alarm,0OwX5aROoW1Iip8FV51Efg
Yeehaw,0,Blue Ain't Your Color,Keith Urban,Ripcord,6ZOPiKQeibCn7fP8dncucL
Yeehaw,1,H.O.L.Y.,Florida Georgia Line,Dig Your Roots,0BCy325UZyR9z0t0uxwn2N
Yeehaw,2,Body Like A Back Road,Sam Hunt,Body Like A Back Road,7mldq42yDuxiUNn08nvzHO
Yeehaw,3,Break Up In A Small Town,Sam Hunt,Montevallo,2N3F1EQCpnIeDOA3rLSAfE
Yeehaw,4,Take Your Time,Sam Hunt,Montevallo,7vWGeYZJUzBXKGPro05UXS
Wedding,0,Brown Eyed Girl,Van Morrison,Blowin' Your Mind!,3yrSvpt2l1xhsV9Em88Pul
Wedding,1,Don't Stop Believin',Journey,Escape,4bHsxqR3GMrXTxEPLuK5ue
Wedding,2,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,Me 4 U,7vFoFDWqTX0mHzLfrF1Cfy
Wedding,3,Footloose,Kenny Loggins,The Essential Kenny Loggins,4YR6Dextuoc3I8nJ0XgzKI
Wedding,4,Take On Me,a-ha,Hunting High And Low,2WfaOiMkCvy7F5fcp2zZ8L
Skating,0,A.D.H.D,Kendrick Lamar,Section.80,2MYl0er3UZ1RlKwRb5LODh
Skating,1,Ghosts On the Boardwalk,The Bouncing Souls,Ghosts On the Boardwalk,31qoBjhOCrA2RkAJmqA0Ei
Skating,2,Ronald Reagan Era,Kendrick Lamar,Section.80,3gl1RenSXn1biKijZ1qvky
Skating,3,Medusa (feat. Ward 21),Dirty Heads,Sound of Change,6ntVQnYlzFPVJkWNRTlbSy
Skating,4,HiiiPower,Kendrick Lamar,Section.80,4fVqQKbROkz8Z9FFJS7vls
The Feel-Good Flavors Playlist,0,Freak On a Leash,Korn,Follow The Leader,6W21LNLz9Sw7sUSNWMSHRu
The Feel-Good Flavors Playlist,1,Bury Myself Alive,Downplay,Radiocalypse,2MH0yZZSWuPhqGI0u8iTkH
The Feel-Good Flavors Playlist,2,Enemy,Sevendust,Seasons,1INY8U3j0VdfhNm1xksZ9I
The Feel-Good Flavors Playlist,3,Hell,Disturbed,The Lost Children,1RIn8LBQzinLEraFtUcpZP
The Feel-Good Flavors Playlist,4,Free,Powerman 5000,Transform,0ylmn1u2OMpcAz2iNm1eci
bay area !!,0,Cupcake No Fillin,Trunk Boiz,Trunk Bizzness (G.n.D.T),6uCzlGggHCpksEh4zvr2m5
bay area !!,1,Big Tymin,Nef The Pharaoh,Nef The Pharaoh,2FdQ4hkbqZ1X930oxxgZZy
bay area !!,2,Why You Always Hatin?,YG,Still Brazy,39hnH8WdPmNT3Q3yzwC9Rg
bay area !!,3,CRZY,Kehlani,SweetSexySavage,6Dwtha2FtZFoMEBh5GR2sq
bay area !!,4,Who Do You Love?,YG,My Krazy Life,1uDjaezEbalGyGnuH80zDK
newish,0,Calabria 2008,Enur,Raggatronic,0mwbc2AqVHIziVGg3syEI9
newish,1,Shake It Off,Taylor Swift,1989,0cqRj7pUJDkTCEsJkx8snD
newish,2,Jump,Rihanna,Unapologetic,4IBihEaN04iwfX5I9sGFj9
newish,3,Started From the Bottom,Drake,Nothing Was The Same,6V2D8Lls36APk0THDjBDfE
newish,4,Gotta Have It,JAY Z,Watch The Throne,2Kbxfq8wkjMCno1QJe4yyw
LOVE. ,0,Get You (feat. Kali Uchis),Daniel Caesar,Freudian,7zFXmv6vqI4qOt4yGf3jYZ
LOVE. ,1,Buzzin,Alina Baraz,Buzzin,6YeG6ViLYtvWFcziIQSzEQ
LOVE. ,2,Sativa,Jhene Aiko,Trip,2pg2TiYo9Rb8KeB5JjP7jS
LOVE. ,3,Wavy (Interlude),SZA,Ctrl,3LcoHjgdNl4xtWVaJGSA1p
LOVE. ,4,Unfold,Alina Baraz,Urban Flora EP,1cSpPl4FhWtft5fUTqRr8f
summer 16,0,"Dance, Dance",Fall Out Boy,From Under The Cork Tree,0a7BloCiNzLDD9qSQHh5m7
summer 16,1,Controlla,Drake,Views,6F609ICg9Spjrw1epsAnpa
summer 16,2,Furthest Thing,Drake,Nothing Was The Same,6cT5orvyKqwghJp6KB9vG0
summer 16,3,One Dance,Drake,Views,1xznGGDReH1oQq0xzbwXa3
summer 16,4,With You,Drake,Views,3aJkV6DUTSCqOwVwaBDG9B
chill out,0,Collide,Howie Day,Stop All The World Now,5aDpULK8MbJmHl42kR5KNI
chill out,1,Never Say Never,The Fray,The Fray,57uX2vR9j9DNiANDYfXw1i
chill out,2,Come On Get Higher,Matt Nathanson,Some Mad Hope,38YgZVHPWOWsKrsCXz6JyP
chill out,3,You Found Me,The Fray,The Fray,4IoYz8XqqdowINzfRrFnhi
chill out,4,How to Save a Life,The Fray,How To Save A Life,5fVZC9GiM4e8vu99W0Xf6J
fun,0,Kiss Me,Sixpence None The Richer,Sixpence None the Richer,754kgU5rWscRTfvlsuEwFp
fun,1,Someday,Sugar Ray,14:59,6zeDYmP3ARpURvpK29Q09P
fun,2,If It Makes You Happy,Sheryl Crow,Sheryl Crow,5XrfFo0JFOnWD9ZMNXGkQh
fun,3,Closing Time,Semisonic,Feeling Strangely Fine,4EnkwZd0UJAuHpNMMemQaA
fun,4,Torn,Natalie Imbruglia,Left Of The Middle,1Jaah2tmN9Hv81A87KZ1MU
Pierce the veil ,0,King For A Day,Pierce The Veil,Collide With The Sky,1IT0WQk5J8NsaeII8ktdlZ
Pierce the veil ,1,The Drug In Me Is You,Falling In Reverse,The Drug In Me Is You,1mB7dCUM7sPyNab6R43nlj
Pierce the veil ,2,Never Giving Up,Of Mice & Men,Restoring Force: Full Circle,6JrHK494fKTg8X0PfOfA0l
Pierce the veil ,3,Caraphernelia,Pierce The Veil,Selfish Machines,2G8PweZBBwTpyP8vpNQJK2
Pierce the veil ,4,The Strays,Sleeping With Sirens,Madness,1nGpm9EPkh1Esb4LIpclBW
Dope,0,XO TOUR Llif3,Lil Uzi Vert,Luv Is Rage 2,7GX5flRQZVHRAGd6B4TmDO
Dope,1,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,The Bigger Artist,1f5cbQtDrykjarZVrShaDI
Dope,2,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,Ransom 2,3A2OHirUAlQp2x73BJlEDA
Dope,3,Moves,Big Sean,I Decided.,0Fv5N0cHBsl4bzCbollCAS
Dope,4,Sacrifices,Big Sean,I Decided.,1r0faljjM2b876iNoaDUh5
rap,0,Butterfly Effect,Travis Scott,Butterfly Effect,1yxgsra98r3qAtxqiGZPiX
rap,1,Feels So Good,A$AP Mob,Cozy Tapes Vol. 2: Too Cozy,28mIIBZt0jAe8k9g52NOsX
rap,2,Fight Night,Migos,No Label II,2n5gVJ9fzeX2SSWlLQuyS9
rap,3,MotorSport,Migos,MotorSport,1YZfcVLbbJwfizR5cDOp3q
rap,4,Rap Saved Me,21 Savage,Without Warning,0tdCy39PgWN8LFWu34ORn3
My Favs,0,Small Things,Ben Howard,I Forget Where We Were,6DpFDr9jWUan60x5Vk5HdX
My Favs,1,Empty,Ray LaMontagne,Till The Sun Turns Black,33JX2be3eKVhl5xk8YQhVc
My Favs,2,Amber,311,From Chaos,6Fe3Flc9SjE03pqwD6PVQl
My Favs,3,Lovely Day (Bonus Track),alt-J,This Is All Yours,4OxtqhSBnOsgGc1yfYAfOn
My Favs,4,The Wind,Amos Lee,Supply And Demand,59QnQKUJYQdRsWxgwpSAjE
EDM,0,Never Sleep Alone (feat. Tess Comrie),Kaskade,Automatic,0GWf2dNp7nL4o5yNQq8325
EDM,1,You're On,Madeon,Adventure,1Z1ziaHJ4FWNqrw14GVDI5
EDM,2,Are You With Me - Radio Edit,Lost Frequencies,Less Is More,2glGP8kEfACgJdZ86kWxhN
EDM,3,Where Are Ü Now (with Justin Bieber),Jack Ü,Skrillex and Diplo present Jack Ü,66hayvUbTotekKU3H4ta1f
EDM,4,Runaway (U & I) - Kaskade Remix,Galantis,Runaway (U & I),5EYmoAWIbrnrSMMkfHpJ2t
ugh,0,Didn't Cha Know,Erykah Badu,Mama's Gun,7pv80uUHfocFqfTytu1MVi
ugh,1,Wasting Time,Kids These Days,Traphouse Cuts,6xANFc4ajkfCOCivvrtD7U
ugh,2,Glory,Wye Oak,Shriek,1ujeKyPdmLeqI0Z5OhHvGE
ugh,3,Nightcall,Kavinsky,Nightcall,0U0ldCRmgCqhVvD6ksG63j
ugh,4,Keep It Healthy,Warpaint,Warpaint,7h7FjEmIgsFdl9zbUfySnZ
car,0,One Dance,Drake,Views,1xznGGDReH1oQq0xzbwXa3
car,1,This Is What You Came For,Calvin Harris,This Is What You Came For,0azC730Exh71aQlOt9Zj3y
car,2,Don't Let Me Down,The Chainsmokers,The Chainsmokers- Japan Special Edition,0QsvXIfqM0zZoerQfsI9lm
car,3,Don't Mind,Kent Jones,Don't Mind,27PmvZoffODNFW2p7ehZTQ
car,4,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,"At Night, Alone.",17Fd6Yb7mSbinKG8LoWfFl
90,0,How's It Going To Be,Third Eye Blind,Third Eye Blind,3Uvx1TO0Kg5HgGPk58lHXv
90,1,Under The Bridge,Red Hot Chili Peppers,Blood Sugar Sex Magik,3d9DChrdc6BOeFsbrZ3Is0
90,2,Good Riddance (Time of Your Life),Green Day,Nimrod,6ORqU0bHbVCRjXm9AjyHyZ
90,3,Meet Virginia,Train,Train,4ocbH5ZJqajZIpUrqRUoue
90,4,Drive,Incubus,Make Yourself - Tour Edition,73fzhVcs7n1wZz84eoE2vs
Classic Rock,0,Beast Of Burden - Remastered,The Rolling Stones,Some Girls,77oU2rjC5XbjQfNe3bD6so
Classic Rock,1,Should I Stay or Should I Go - Remastered,The Clash,Combat Rock,39shmbIHICJ2Wxnk1fPSdz
